FeatureID,Annotation_Confidence,Final_name,Final_formula,InChIKey,Final_Superclass,Final_Class,Final_Subclass,ClassyFire.level.5,NPC.pathway,NPC.superclass,NPC.class
2.173_487.1657_RP,L3,NA,C18H30O15,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Carbohydrates,Saccharides,Disaccharides
1.641_157.01075_RP,L3,NA,C10H4S,NA,NA,NA,NA,NA,NA,NA,NA
1.644_236.1492_RP,L3,NA,C10H21NO5,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,Fatty acids,Fatty esters,Fatty acyl carnitines
14.316_223.09403_RP,L3,NA,M,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Alkyl aryl ethers,Polyketides,Cyclic polyketides,2-pyrone derivatives
1.714_116.10697_RP,L3,NA,C6H13NO,NA,Organoheterocyclic compounds,Piperidines,NA,NA,Alkaloids,Lysine alkaloids,Acetate-derived alkaloids
1.738_220.11796_RP,L3,NA,C9H17NO5,NA,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,NA,Fatty acids,Fatty Acids and Conjugates,Fatty acyl carnitines
1.746_622.25534_RP,L3,NA,C23H43NO18,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Carbohydrates,Saccharides,Disaccharides
17.814_460.26942_RP,L3,NA,C26H37NO6,NA,Benzenoids,NA,NA,NA,Polyketides,Linear polyketides,Open-chain polyketides
1.776_784.30778_RP,L3,NA,C36H49NO18,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Alkaloids,Pseudoalkaloids (transamidation),Terpenoid alkaloids
17.904_279.19547_RP,L3,NA,C17H26O3,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,Fatty acids,Octadecanoids,Monacolins and Monacolin derivatives
2.384_218.17503_RP,L3,NA,C11H23NO3,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Fatty acids,Fatty amides,Wax monoesters
1.862_325.11295_RP,L3,NA,M,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Disaccharides,Carbohydrates,Saccharides,Disaccharides
1.865_189.1234_RP,L3,NA,C8H16N2O3,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Aminoacids
6.593_527.16097_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.434_231.09755_RP,L3,NA,C9H14N2O5,NA,Organoheterocyclic compounds,Pyrrolidines,Pyrrolidones,Pyrrolidine-2-ones,Amino acids and Peptides,Small peptides,Dipeptides
19.056_349.27377_RP,L3,NA,C22H36O3,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Colensane and clerodane diterpenoids,Terpenoids,Diterpenoids,Colensane and Clerodane diterpenoids
9.622_283.17511_RP,L3,NA,M,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,Fatty acids,Glycerolipids,Monoacylglycerols
19.122_235.20561_RP,L3,NA,C16H26O,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,NA,Terpenoids,Fatty acyls,Apocarotenoids (Î¨-)
6.97_138.09135_RP,L3,NA,C8H11NO,NA,Organoheterocyclic compounds,Pyridines and derivatives,NA,NA,Alkaloids,Lysine alkaloids,Piperidine alkaloids
15.457_332.20673_RP,L3,NA,M,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Alkaloids,Ornithine alkaloids,Pyrrolizidine alkaloids
2.658_215.01619_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.546_291.07062_RP,L3,NA,C12H18O4S2,NA,NA,NA,NA,NA,NA,NA,NA
10.233_221.0669_RP,L3,NA,C9H8N4O3,NA,Organoheterocyclic compounds,Pteridines and derivatives,NA,NA,Alkaloids,Pseudoalkaloids,pteridine alkaloids
18.547_607.39711_RP,L3,NA,C33H54N2O8,NA,NA,NA,NA,NA,NA,NA,NA
2.886_242.14989_RP,L3,NA,C11H19N3O3,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Alkaloids,Ornithine alkaloids,Pyrrolidine alkaloids
15.823_291.19544_RP,L3,NA,C18H26O3,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,Fatty acids,Octadecanoids,Prostaglandins
10.715_321.21727_RP,L3,NA,C18H28N2O3,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,Dipeptides
10.779_388.25414_RP,L3,NA,C17H33N5O5,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,Tertiary amines,Alkaloids,Ornithine alkaloids,Polyamines
16.091_381.22477_RP,L3,NA,C21H32O6,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Cyclic alcohols and derivatives,Terpenoids,Sesquiterpenoids,Open-chain polyketides
19.74_267.21073_RP,L3,NA,C20H26,NA,Lipids and lipid-like molecules,Prenol lipids,NA,NA,Terpenoids,Diterpenoids,Unsaturated fatty acids
8.996_261.14447_RP,L3,NA,C11H20N2O5,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Alkaloids,Ornithine alkaloids,Pyrrolidine alkaloids
20.087_434.27492_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.928_349.27373_RP,L3,NA,C22H36O3,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,NA,Terpenoids,Diterpenoids,Labdane diterpenoids
17.031_808.46036_RP,L3,NA,C42H61N7O9,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Amino acids and Peptides,Oligopeptides,Cyclic peptides
7.933_250.0822_RP,L3,NA,C11H11N3O4,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Alkaloids,Small peptides,Aminoacids
7.993_309.18089_RP,L3,NA,M,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Aminopyrimidines and derivatives,Alkaloids,Anthranilic acid alkaloids,Carboline alkaloids
11.575_533.30697_RP,L3,NA,M,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Carbohydrates,Macrolides,N-acyl amines
2.035_370.09797_RP,L3,NA,C12H19NO12,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Carbohydrates,Small peptides,Aminoacids
5.535_649.21865_RP,L3,NA,C24H40O20,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Carbohydrates,Saccharides,Polysaccharides
9.693_248.222_RP,L3,NA,C13H29NO3,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,Alkanolamines,Fatty acids,Fatty acyls,Fatty alcohols
16.717_362.25372_RP,L3,NA,C18H35NO6,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Fatty acids,Fatty Acids and Conjugates,Nitro fatty acids
12.152_489.31716_RP,L3,NA,M,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Polyketides,Fatty amides,N-acyl amines
12.311_441.33235_RP,L3,NA,C24H44N2O5,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Amino acids and Peptides,Small peptides,N-acyl amines
16.804_297.20596_RP,L3,NA,C17H28O4,NA,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,NA,Fatty acids,Octadecanoids,Other Octadecanoids
8.297_346.22243_RP,L3,NA,C17H31NO6,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,Fatty acids,Ornithine alkaloids,Fatty acyl carnitines
19.403_287.14051_RP,L3,NA,M,NA,Organic acids and derivatives,Organic phosphonic acids and derivatives,Phosphonic acid diesters,NA,Terpenoids,Monoterpenoids,Acyclic monoterpenoids
16.887_187.11177_RP,L3,NA,C13H14O,NA,Benzenoids,Phenols,1-hydroxy-2-unsubstituted benzenoids,NA,Shikimates and Phenylpropanoids,Phenylpropanoids (C6-C3),Neolignans
16.89_349.11271_RP,L3,NA,C15H24O5S2,NA,NA,NA,NA,NA,NA,NA,NA
6.49_202.18012_RP,L3,NA,C11H23NO2,NA,Organoheterocyclic compounds,Piperidines,NA,NA,Alkaloids,Lysine alkaloids,Piperidine alkaloids
13.576_455.13896_RP,L3,NA,M,NA,Lipids and lipid-like molecules,Saccharolipids,NA,NA,Carbohydrates,Saccharides,Fatty acyl glycosides of mono- and disaccharides
16.992_235.1306_RP,L3,NA,M,NA,Organoheterocyclic compounds,Azoles,NA,NA,Alkaloids,Sesquiterpenoids,Menthane monoterpenoids
19.902_247.22673_RP,L3,NA,C14H30O3,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Long-chain fatty alcohols,Fatty acids,Fatty acyls,Fatty alcohols
18.233_321.20377_RP,L3,NA,M,NA,Lipids and lipid-like molecules,NA,NA,NA,Terpenoids,Diterpenoids,Caryophyllane sesquiterpenoids
3.061_846.30819_RP,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
